distance,weight,speed,traffic,weather,eta
599,16753,81,4,4,10.19506172839506
925,12577,66,2,3,15.815151515151516
1705,27439,62,1,2,28.6
914,21954,67,2,3,15.44179104477612
1545,11906,84,1,4,20.292857142857144
1344,11159,64,3,3,23.099999999999998
1543,15044,75,3,2,22.273333333333333
700,24176,63,3,3,13.211111111111112
603,12152,54,1,4,13.066666666666666
1658,14981,80,4,3,23.125
1877,18741,63,1,4,31.693650793650797
1910,25953,67,3,4,31.007462686567163
312,11856,51,3,4,8.617647058823529
361,3227,52,4,3,9.342307692307692
537,7672,64,2,3,10.190625
1079,19748,81,3,3,15.420987654320989
310,10071,61,3,3,7.181967213114754
173,11393,59,3,4,5.432203389830509
1212,4845,50,4,3,26.639999999999997
1598,10682,87,4,1,19.96781609195402
1224,29005,83,4,1,16.34698795180723
1491,6413,69,3,2,23.308695652173913
1932,4721,62,2,2,32.561290322580646
1231,21579,71,2,4,19.538028169014087
1065,28347,50,2,1,22.3
1275,19809,50,4,3,27.9
1154,18521,69,2,3,18.524637681159422
1034,12740,67,3,3,17.53283582089552
1957,17443,50,1,2,40.239999999999995
800,16183,55,4,3,16.945454545454545
170,9412,59,3,1,4.18135593220339
1282,17997,60,3,2,23.066666666666666
67,3194,69,3,1,2.271014492753623
1892,22636,81,4,4,26.158024691358026
374,1673,67,1,2,6.682089552238805
1393,3877,64,2,3,23.565625
1937,7573,80,4,1,25.812499999999996
680,21586,64,4,3,13.024999999999999
988,11954,76,2,2,14.4
1936,11905,71,1,2,28.367605633802818
1312,12074,56,1,2,24.52857142857143
1424,27300,77,4,1,20.093506493506492
1560,25927,88,4,4,20.527272727272727
1748,28724,59,4,2,31.627118644067796
1424,16445,60,2,1,24.733333333333334
1205,29335,86,4,1,15.611627906976743
1187,22495,72,4,4,19.28611111111111
711,23771,54,4,1,14.766666666666666
125,20735,88,1,1,2.1204545454545456
676,27330,84,3,3,10.147619047619049
927,17778,69,2,4,15.634782608695652
289,23937,68,2,4,6.449999999999999
677,17198,85,3,1,9.264705882352942
1100,2785,79,3,1,15.224050632911393
753,5662,71,3,2,12.305633802816903
1737,15291,82,2,4,23.382926829268296
991,28160,58,1,4,18.986206896551725
587,17660,73,4,2,10.04109589041096
497,22071,85,4,1,7.447058823529412
1352,16426,69,2,4,21.79420289855073
1724,28160,55,4,3,33.74545454545455
1358,22927,57,4,2,25.82456140350877
321,8443,81,4,1,5.562962962962963
1402,3290,82,2,4,19.29756097560976
1855,8792,74,2,3,26.86756756756757
1882,16921,86,1,2,22.98372093023256
1984,19242,74,4,4,29.61081081081081
1959,15967,88,2,1,23.261363636363637
770,2850,57,1,4,15.408771929824562
841,25951,64,4,4,15.940624999999999
1536,19446,58,3,3,28.582758620689653
395,15261,83,4,1,6.3590361445783135
1115,22213,79,3,3,16.21392405063291
740,7995,56,2,4,15.414285714285713
827,10412,83,3,4,12.463855421686747
994,25994,81,1,3,13.771604938271604
1069,20228,73,3,4,17.143835616438356
1098,15653,65,1,1,17.592307692307692
161,9023,81,2,3,3.7876543209876545
1552,15732,67,1,2,24.264179104477613
908,9675,89,3,4,12.702247191011235
1761,6620,77,1,1,23.57012987012987
982,18750,50,3,1,20.939999999999998
1603,18149,72,1,3,23.76388888888889
698,7904,83,3,1,9.709638554216868
1020,15329,74,1,4,15.683783783783785
386,14047,50,2,2,9.120000000000001
480,9771,66,3,4,9.772727272727272
964,16973,67,3,4,16.888059701492537
1477,11281,72,1,4,22.41388888888889
1534,27585,59,3,2,27.7
839,7112,57,4,1,16.319298245614032
1171,22486,64,3,4,20.796875
1563,2955,78,3,1,21.338461538461537
1338,26676,61,3,3,24.034426229508195
1299,9510,85,2,2,16.68235294117647
1880,17597,66,2,1,29.484848484848484
291,5674,61,3,4,7.270491803278688
417,22785,82,1,4,6.985365853658536
673,14571,86,1,4,9.725581395348836
407,18128,87,4,2,6.67816091954023
1196,17565,83,4,1,16.009638554216867
1484,12285,56,2,1,27.5
403,6337,71,1,2,6.776056338028169
450,4067,59,2,3,9.427118644067797
277,2466,66,3,4,6.696969696969697
1504,12480,58,2,3,27.73103448275862
1322,15338,55,3,2,25.736363636363635
1054,11369,82,2,2,14.253658536585366
1233,16407,54,3,3,24.93333333333333
1938,18817,52,1,3,38.76923076923077
972,1440,81,2,3,13.8
1845,16226,54,1,1,34.86666666666666
1500,23550,80,1,4,20.650000000000002
1067,16273,68,4,1,17.291176470588233
693,20897,62,4,2,13.17741935483871
854,15049,82,4,3,12.814634146341461
1327,15196,56,1,1,24.396428571428572
195,27223,79,4,3,4.868354430379747
1291,19778,77,1,2,17.86623376623377
253,10791,61,4,3,6.547540983606558
831,9854,84,1,1,10.592857142857143
668,14003,86,2,1,8.767441860465116
839,5469,52,2,3,17.934615384615384
1195,26166,88,3,1,14.879545454545456
489,18395,69,4,1,8.68695652173913
830,29130,69,1,3,13.528985507246379
1488,4191,58,1,1,26.355172413793102
1878,23799,83,2,2,24.02650602409639
472,10867,50,3,4,11.94
674,7934,81,2,2,9.720987654320988
1330,18612,50,1,1,27.3
1915,12588,64,2,3,31.721875
396,17840,60,2,2,7.999999999999999
1643,21521,68,2,1,25.16176470588235
1546,26783,88,2,4,19.76818181818182
1972,5365,71,1,1,28.474647887323943
1191,17514,70,3,2,18.714285714285715
1765,16113,68,2,4,28.15588235294118
1516,29773,86,4,1,19.227906976744183
386,22679,60,3,1,7.733333333333334
942,14521,64,2,1,15.71875
1321,6032,74,1,2,18.951351351351352
822,20612,79,3,4,12.905063291139241
861,15816,51,3,2,18.58235294117647
1454,12834,62,1,1,24.151612903225807
627,1809,52,2,1,13.057692307692308
1969,11564,83,2,2,25.12289156626506
1004,26739,69,1,2,15.650724637681162
425,27778,79,4,1,6.979746835443039
647,6988,65,2,1,10.953846153846154
1183,12352,85,1,1,14.61764705882353
811,14636,63,4,4,15.673015873015872
701,5998,72,3,1,11.036111111111111
942,25856,69,2,3,15.452173913043477
1460,12254,86,3,1,18.27674418604651
313,6773,85,4,1,5.2823529411764705
162,8325,57,4,3,5.242105263157895
1157,3316,72,2,3,17.869444444444444
205,25785,57,3,4,6.096491228070175
349,24924,66,2,4,7.487878787878788
748,27390,80,3,1,10.65
433,8308,56,4,2,9.732142857142858
510,15124,86,3,2,7.630232558139535
692,1540,75,3,4,11.726666666666667
89,8588,82,2,3,2.885365853658537
691,24933,57,3,3,14.222807017543861
1634,23267,78,2,1,21.94871794871795
170,17901,78,3,1,3.479487179487179
1578,10496,89,2,1,18.730337078651687
1584,19240,88,1,2,19.1
995,6000,62,3,3,18.14838709677419
425,3494,56,1,4,9.489285714285714
1899,17976,80,4,2,25.7375
1843,8694,66,4,4,30.724242424242426
253,20259,68,1,3,5.220588235294118
70,23979,69,4,3,3.414492753623189
1697,13366,79,1,3,22.981012658227847
1923,21051,56,4,4,37.13928571428572
1297,25337,51,3,1,26.731372549019603
1656,26148,87,2,2,20.434482758620693
1536,12019,83,3,3,20.60602409638554
1986,26082,70,3,1,29.671428571428567
1114,20868,52,3,3,23.52307692307692
1425,24257,76,1,1,19.45
1766,5224,57,4,1,32.58245614035088
1104,29585,85,1,3,14.488235294117647
1441,27255,50,4,2,30.82
318,24146,71,3,2,6.17887323943662
1273,21649,78,3,1,17.62051282051282
1745,29444,88,2,4,22.029545454545456
1992,25596,52,4,4,41.10769230769231
1114,20964,75,4,3,17.253333333333334
1201,24510,61,4,2,21.688524590163933
1390,17806,81,4,3,19.560493827160492
1537,8907,51,2,2,31.537254901960786
102,9200,62,4,2,3.645161290322581
515,26939,66,1,2,8.903030303030304
753,18892,76,4,4,12.707894736842103
1619,16105,68,1,3,25.308823529411764
1429,12120,70,1,1,21.114285714285714
1057,9490,74,3,4,16.783783783783786
1605,7654,52,4,1,32.465384615384615
353,20659,53,3,1,7.960377358490566
371,29262,59,4,4,9.08813559322034
1795,23662,52,1,4,36.419230769230765
1018,20502,88,3,3,13.668181818181818
1749,10810,87,4,2,22.103448275862068
228,13251,64,1,4,5.4625
210,16417,74,4,1,4.437837837837838
1571,27425,62,4,1,26.938709677419354
613,8430,71,1,4,10.533802816901408
1951,12444,63,2,3,32.76825396825397
1201,26641,71,3,4,19.41549295774648
885,22416,76,4,4,14.444736842105263
1210,2484,77,4,3,18.114285714285714
1872,3622,70,1,2,27.842857142857145
1893,3720,65,1,3,30.623076923076923
1991,18263,62,1,1,32.812903225806444
315,1434,82,4,4,6.641463414634146
1839,3459,70,1,2,27.371428571428574
1605,11255,65,3,2,26.392307692307693
675,4240,81,2,3,10.133333333333333
798,2819,89,3,3,11.06629213483146
1215,27200,69,4,4,20.408695652173915
1083,25386,58,2,1,19.67241379310345
1868,15115,64,2,2,30.587500000000002
611,3497,64,3,1,10.846875
1963,22407,67,4,2,31.29850746268657
1059,8478,64,1,3,18.046875
1203,18796,77,1,4,17.523376623376624
1190,11124,59,1,1,20.86949152542373
1613,24534,73,2,4,24.295890410958908
924,21118,72,3,2,14.533333333333335
742,23109,74,4,1,11.627027027027026
840,28539,63,3,4,15.833333333333334
74,26627,84,1,1,1.580952380952381
572,16181,50,4,2,13.44
1809,1248,67,2,3,28.8
1435,21520,62,2,4,25.345161290322583
604,27375,78,1,1,8.443589743589744
1833,15706,70,2,1,27.185714285714287
726,4457,55,1,4,15.1
1276,24179,53,1,4,25.97547169811321
1591,17382,58,2,3,29.23103448275862
1663,19684,61,3,3,29.36229508196721
1298,7248,84,3,1,16.75238095238095
1429,3740,52,2,4,29.680769230769233
1405,13056,79,3,2,19.48481012658228
1176,21058,53,1,2,23.28867924528302
362,29024,79,1,3,6.082278481012659
1319,1202,71,1,1,19.277464788732395
980,3646,69,3,1,15.502898550724638
1724,3483,51,2,3,35.603921568627456
563,4197,86,4,4,9.346511627906978
496,28201,79,3,1,7.578481012658228
955,22837,65,4,1,16.29230769230769
1864,23947,66,1,3,29.742424242424242
1957,20130,81,4,4,26.960493827160494
239,8449,74,3,2,4.92972972972973
338,12196,54,4,4,9.05925925925926
149,12874,75,3,2,3.6866666666666665
1859,6770,79,3,4,26.031645569620252
671,4980,78,3,3,10.702564102564104
371,10173,54,1,4,8.77037037037037
1280,15280,62,2,2,22.045161290322582
230,2021,58,2,3,5.76551724137931
733,9966,70,1,1,11.171428571428573
824,6420,50,2,1,17.48
585,10064,53,3,3,13.137735849056604
685,24093,80,2,1,9.5625
264,17155,77,3,4,5.928571428571429
1289,13522,87,4,1,16.41609195402299
143,8447,61,3,4,4.844262295081967
1914,11929,72,4,2,28.583333333333332
942,15700,82,4,1,13.08780487804878
1781,15669,74,3,3,26.167567567567566
1126,11545,74,2,4,17.416216216216217
311,10105,85,3,1,4.958823529411765
1410,4946,73,3,1,20.615068493150684
1259,6499,66,3,2,20.775757575757574
398,18733,54,4,2,9.37037037037037
1472,27767,69,2,2,22.733333333333334
755,5929,60,2,4,14.783333333333333
546,14490,67,4,2,10.149253731343284
1683,7304,74,3,3,24.84324324324324
1535,5713,79,2,2,20.830379746835444
464,1450,52,2,2,10.323076923076924
1056,13457,54,1,3,21.055555555555557
1685,15653,76,2,1,23.17105263157895
904,10380,84,1,4,12.661904761904763
560,1553,52,1,2,11.869230769230771
791,1279,72,4,3,13.38611111111111
1963,26302,54,4,4,39.15185185185186
1469,16401,69,3,3,23.389855072463767
1509,20723,60,2,4,27.35
1470,7912,65,2,4,24.81538461538462
1854,16555,84,1,1,22.771428571428572
177,3700,57,4,3,5.505263157894737
414,6462,74,3,2,7.294594594594595
1836,2341,88,4,4,23.663636363636364
1103,17589,53,4,1,22.41132075471698
358,21513,60,1,4,7.866666666666667
1377,29738,79,4,4,20.230379746835442
544,12916,86,3,3,8.425581395348836
1565,26769,65,4,1,25.676923076923075
1731,27834,50,1,3,36.12
1981,22052,62,4,4,34.75161290322581
932,18872,57,4,2,18.350877192982455
1526,11962,78,1,1,20.264102564102565
54,6561,78,1,4,2.5923076923076924
1406,23459,75,3,1,20.046666666666663
137,25419,55,1,1,3.1909090909090905
1813,15195,83,3,3,23.9433734939759
980,20360,79,1,1,13.105063291139242
1998,8236,61,3,4,35.25409836065574
1322,22079,59,3,4,24.906779661016948
1769,21801,64,3,1,28.940624999999997
121,22948,89,2,2,2.759550561797753
890,23630,64,2,4,16.10625
161,28546,87,2,1,2.8505747126436782
1569,3304,76,2,2,22.044736842105266
275,7058,88,1,3,4.625
782,15753,72,1,2,11.961111111111112
589,9584,53,3,1,12.413207547169812
1392,21158,53,1,3,27.764150943396228
1018,11185,59,2,4,19.454237288135594
1568,27884,80,2,1,20.6
1491,14488,66,4,3,24.99090909090909
1260,5884,73,3,3,19.360273972602737
956,29658,80,4,2,13.95
223,3348,76,3,3,5.034210526315789
346,27772,63,2,1,6.492063492063492
1162,6159,57,2,2,21.785964912280704
1421,5299,56,1,2,26.475
1739,4250,81,2,2,22.86913580246914
1802,3651,73,3,4,27.184931506849313
1411,23895,64,2,1,23.046875
1297,20976,77,3,2,18.544155844155842
1115,28515,75,3,1,16.166666666666668
443,6135,88,4,2,7.034090909090909
190,23093,72,3,3,4.738888888888889
1920,26186,65,4,3,31.93846153846154
566,5364,70,2,2,9.485714285714286
1866,24058,77,4,2,26.233766233766232
653,3332,73,4,1,10.545205479452054
1264,22006,76,4,3,19.03157894736842
1026,13489,86,4,3,14.330232558139535
1150,2951,54,2,2,22.6962962962963
127,11941,55,4,2,4.309090909090909
1379,4637,83,2,1,17.6144578313253
98,19889,76,1,4,3.1894736842105265
1365,13086,88,4,2,17.511363636363637
541,1986,63,2,2,9.987301587301587
858,11970,65,1,1,13.9
118,6518,74,2,2,2.994594594594594
60,11527,64,2,4,3.1375
1362,25990,77,4,2,19.68831168831169
1780,23562,50,2,3,37.400000000000006
1559,6545,82,1,2,20.11219512195122
417,26905,50,1,4,10.24
1615,18540,80,3,3,22.287499999999998
1615,25760,81,2,3,21.738271604938273
1989,12907,82,2,4,26.456097560975614
1176,17973,56,2,1,22.0
718,25308,72,1,2,11.072222222222223
104,16627,62,1,4,3.57741935483871
625,25654,81,1,3,9.21604938271605
177,7050,52,1,2,4.503846153846154
1147,4581,55,4,1,22.454545454545453
843,24382,71,1,1,12.573239436619719
599,26705,57,2,3,12.308771929824562
1065,2744,63,3,4,19.404761904761905
288,10363,69,1,1,4.873913043478261
746,18073,56,4,4,16.12142857142857
146,14461,71,3,2,3.756338028169014
495,21548,74,1,2,7.789189189189189
915,16180,88,1,2,11.497727272727275
315,23767,65,3,1,6.146153846153846
1105,9299,65,2,2,18.400000000000002
798,22931,88,1,2,10.16818181818182
1698,10044,59,2,1,29.779661016949152
974,2412,67,1,1,15.237313432835823
680,14487,60,3,1,12.633333333333335
1480,16012,87,2,2,18.411494252873567
1973,23466,81,4,4,27.158024691358026
1129,14960,55,1,2,21.62727272727273
1622,29507,63,2,4,27.94603174603175
913,9876,67,4,2,15.626865671641792
746,19086,88,4,4,11.277272727272726
1594,4235,76,2,4,23.173684210526318
985,24632,68,3,3,16.58529411764706
128,3315,83,2,1,2.5421686746987953
1156,8166,51,2,4,24.86666666666667
910,11008,71,3,2,14.516901408450705
522,5259,61,4,3,10.957377049180327
728,2782,88,1,4,10.172727272727274
718,7704,67,4,3,13.116417910447762
1061,11698,59,2,3,19.783050847457627
1053,18070,78,3,1,14.8
1735,6225,62,3,3,30.083870967741934
593,25792,55,2,4,12.98181818181818
940,24169,65,2,4,16.661538461538463
623,7271,63,3,4,12.38888888888889
1768,13397,88,2,3,21.89090909090909
1132,18784,80,4,2,16.15
474,3857,85,3,2,7.276470588235294
1675,25780,73,1,3,24.445205479452056
72,22797,82,3,2,2.578048780487805
409,12791,55,1,1,8.136363636363637
709,2713,88,2,3,9.85681818181818
1578,20280,73,4,1,23.21643835616438
151,4419,68,3,3,4.320588235294117
1682,14450,56,3,3,32.135714285714286
1823,5226,58,4,2,33.43103448275862
1958,7096,79,2,3,26.58481012658228
1361,18954,83,1,4,18.297590361445785
1029,10061,60,3,2,18.849999999999998
1645,28239,81,1,1,21.00864197530864
311,28052,68,3,1,5.873529411764705
745,1834,79,4,1,11.030379746835443
957,24331,57,3,2,18.489473684210527
307,29355,69,4,1,6.049275362318841
929,6282,76,4,2,14.223684210526315
483,20975,50,2,3,11.46
379,7466,62,2,4,8.312903225806451
410,19762,65,3,2,8.007692307692308
1632,19665,58,2,1,29.137931034482758
389,5262,83,1,3,6.186746987951807
471,4344,65,1,1,7.946153846153846
1534,18915,56,1,3,28.892857142857142
985,6808,87,1,2,12.42183908045977
1939,4020,77,4,1,26.78181818181818
1167,26807,79,2,1,15.772151898734178
185,3737,59,4,2,5.135593220338983
1513,5665,54,3,2,29.71851851851852
624,3265,70,3,1,10.214285714285715
108,27633,86,4,1,2.8558139534883717
679,15707,76,1,2,10.03421052631579
1346,17912,82,2,4,18.614634146341466
681,15269,79,2,4,10.820253164556961
1760,26310,62,4,3,30.787096774193547
305,10841,54,3,1,6.948148148148148
55,26112,68,1,4,2.708823529411765
1029,12385,75,2,3,15.52
1002,5983,66,3,4,17.681818181818183
1071,25844,77,3,3,16.009090909090908
646,12848,68,2,3,11.3
57,17548,58,1,4,2.882758620689655
1253,2624,86,4,4,17.369767441860464
913,19493,56,1,1,17.003571428571426
125,22578,52,3,2,4.1038461538461535
1559,8999,80,4,1,21.0875
1435,10115,74,2,3,21.191891891891892
485,3606,82,1,3,7.414634146341464
954,8329,73,4,3,15.468493150684932
1168,8475,87,3,3,15.52528735632184
1225,18617,55,2,3,24.072727272727274
1498,9749,65,2,2,24.446153846153848
837,4921,63,2,1,14.285714285714286
829,8355,52,3,4,18.442307692307693
606,20089,57,2,1,11.631578947368421
342,23840,61,4,3,8.00655737704918
418,15392,51,3,3,10.29607843137255
336,17544,75,4,3,6.880000000000001
1515,23458,54,2,2,29.45555555555556
1235,18404,65,4,4,21.8
1036,9860,79,3,2,14.813924050632913
943,16837,63,3,1,16.26825396825397
1743,18933,64,3,1,28.534374999999997
1272,23615,79,4,4,18.90126582278481
1893,25980,85,1,3,23.770588235294117
1144,3625,51,4,4,25.231372549019607
618,26663,89,1,2,8.0438202247191
417,10125,73,3,3,7.8123287671232875
1066,15115,74,4,2,16.405405405405403
335,21842,77,1,1,5.05064935064935
1629,5653,58,1,3,29.586206896551722
280,9413,72,2,1,4.888888888888889
1357,7478,88,1,3,16.920454545454547
441,26280,51,3,4,11.147058823529411
601,21697,82,1,3,8.829268292682926
1103,3409,75,3,2,16.406666666666666
1771,17889,65,2,3,29.046153846153846
467,6035,75,4,1,7.826666666666667
625,11261,58,3,2,12.475862068965519
1939,21479,51,1,4,39.91960784313726
1500,28009,53,1,3,29.80188679245283
1877,24889,56,4,2,35.517857142857146
1884,2197,63,1,4,31.804761904761907
1692,8764,87,4,3,21.848275862068963
529,19197,57,3,2,10.980701754385967
1112,28840,87,3,4,15.281609195402298
834,27824,68,1,1,12.964705882352943
974,18519,73,3,2,15.042465753424658
1874,14455,50,4,1,39.08
491,15036,78,1,1,6.994871794871795
502,27453,64,2,4,10.04375
1596,15146,53,1,4,32.01320754716981
1995,12125,64,4,4,33.971875000000004
1061,20088,56,2,2,20.346428571428575
1745,9052,75,4,4,26.066666666666666
1861,6834,72,4,2,27.84722222222222
262,18432,52,2,4,7.238461538461538
539,12263,76,2,1,8.092105263157894
1780,3343,88,1,3,21.727272727272727
1182,28983,64,1,4,20.368750000000002
547,19172,84,1,4,8.411904761904761
1539,8414,74,3,2,22.497297297297298
1980,14079,83,4,1,25.455421686746988
866,9958,51,2,3,18.780392156862746
982,11804,72,1,4,15.53888888888889
899,18561,84,3,4,13.202380952380953
1715,14849,56,4,3,33.025
1719,6820,82,1,3,22.463414634146343
229,6692,84,1,1,3.426190476190476
860,11669,59,1,2,15.67627118644068
1673,21890,86,4,4,22.253488372093024
1482,22089,73,2,1,21.301369863013697
777,6926,79,2,2,11.235443037974683
196,14263,66,1,1,3.6696969696969695
1021,21900,51,2,1,21.019607843137255
315,25712,68,3,4,7.132352941176471
1250,15704,88,1,1,14.904545454545456
527,15117,55,4,1,11.181818181818182
1310,4801,80,4,2,18.375
1415,4714,70,1,2,21.314285714285717
1766,29775,78,3,1,23.94102564102564
783,14092,83,2,4,11.633734939759035
1685,18689,69,3,1,25.720289855072462
1416,5365,72,4,1,21.266666666666666
249,13184,57,1,2,5.468421052631578
611,26803,89,3,3,8.965168539325841
814,24206,83,2,1,10.80722891566265
659,2002,83,2,2,9.33975903614458
357,8996,57,1,1,6.963157894736843
1780,17482,52,3,2,35.93076923076923
345,2950,80,1,3,5.8125
291,9463,79,2,1,4.6835443037974684
1124,14320,52,1,1,22.315384615384616
1290,11882,64,4,2,22.15625
734,17069,58,1,4,14.555172413793104
1921,5770,69,1,1,28.540579710144925
295,18783,87,3,4,5.89080459770115
1019,20167,79,1,4,14.79873417721519
1981,14602,57,1,1,35.45438596491228
978,16734,82,2,1,12.926829268292684
190,3930,54,1,2,4.618518518518519
500,2878,70,1,4,9.042857142857143
1897,8073,50,1,4,39.839999999999996
496,17699,56,3,3,10.957142857142859
1579,23236,64,1,4,26.571875000000002
514,23885,77,3,2,8.375324675324675
862,8346,77,3,2,12.894805194805196
1719,1328,51,2,3,35.50588235294118
1029,22124,79,4,4,15.825316455696202
1569,25535,57,1,4,29.426315789473687
1202,20285,60,3,2,21.733333333333334
643,12064,66,4,1,11.342424242424242
854,18832,77,3,1,12.390909090909092
344,17687,72,3,1,6.0777777777777775
341,13418,58,3,4,8.379310344827585
436,22853,61,4,1,8.747540983606557
631,6655,86,4,2,9.337209302325581
438,7487,56,2,3,9.62142857142857
1949,4863,79,1,4,26.570886075949367
426,10883,86,1,4,6.8534883720930235
1530,28910,72,3,4,23.75
1591,7807,56,4,2,30.410714285714285
834,7879,66,3,3,14.736363636363638
1758,7414,66,4,4,29.436363636363637
178,23944,85,2,1,3.0941176470588236
1217,26814,83,4,3,17.062650602409636
884,10250,74,3,3,14.045945945945945
544,25118,63,2,3,10.434920634920633
1120,29529,75,1,2,16.033333333333335
1477,20968,79,1,1,19.396202531645567
1147,22116,77,1,1,15.596103896103898
228,6450,68,2,1,4.352941176470589
1357,16266,50,3,2,28.84
1361,17277,75,1,4,20.04666666666667
1922,18251,61,4,3,33.90819672131148
1810,27719,73,1,3,26.294520547945204
949,24262,77,2,1,13.324675324675324
1575,2971,74,3,3,23.38378378378378
1915,9349,69,2,3,29.553623188405798
1218,22182,74,2,2,17.859459459459462
727,4810,81,4,3,11.375308641975309
648,20699,51,4,4,15.505882352941175
961,10986,88,4,1,12.520454545454545
292,26586,75,1,1,4.593333333333334
267,24367,54,3,4,7.444444444444445
758,29787,65,3,3,13.76153846153846
1224,20399,74,1,3,18.04054054054054
725,3520,50,3,2,16.2
1033,2030,61,3,2,18.634426229508197
731,2176,51,1,3,15.833333333333336
1866,18148,79,1,2,24.720253164556965
1813,10894,56,1,2,33.474999999999994
877,23500,55,4,1,17.545454545454543
1607,20781,71,3,2,24.333802816901407
871,3845,74,3,1,13.07027027027027
532,18180,73,4,1,8.887671232876713
1375,28741,63,3,1,23.125396825396823
819,19603,60,1,1,14.350000000000001
118,22002,55,3,1,3.4454545454545453
266,19616,87,2,3,4.857471264367817
292,29520,62,2,3,6.509677419354839
1759,18758,63,3,1,29.220634920634918
1169,29537,55,1,4,23.154545454545456
182,8443,57,3,3,5.292982456140352
453,7884,78,3,1,7.107692307692307
1798,23902,53,4,3,36.3245283018868
1685,14952,82,3,2,22.248780487804876
511,11782,67,4,2,9.626865671641792
1449,23291,61,1,2,24.85409836065574
202,9633,57,3,2,5.243859649122807
1775,15921,81,3,4,24.41358024691358
1985,22297,80,3,3,26.912499999999998
1498,23899,58,1,2,26.927586206896553
1965,23822,79,3,3,26.973417721518985
1403,12097,62,1,4,24.529032258064518
1730,25163,59,1,2,30.422033898305084
617,26142,65,1,4,11.392307692307693
1364,28019,74,1,4,20.332432432432434
66,23536,58,3,2,2.837931034482758
575,1259,68,1,4,10.355882352941176
1765,6988,82,3,3,23.624390243902436
504,21558,72,3,1,8.3
1750,27768,89,1,4,21.56292134831461
558,8259,82,2,3,8.604878048780488
63,2013,53,2,4,3.388679245283019
1616,1114,71,3,2,24.46056338028169
664,11938,52,3,2,14.469230769230771
753,10359,68,4,2,13.073529411764707
1358,11875,72,2,3,20.66111111111111
570,18287,57,3,3,12.100000000000001
236,14826,78,3,4,5.5256410256410255
1322,24678,69,3,4,21.659420289855074
1265,29134,79,4,3,18.412658227848098
745,19184,55,4,3,15.945454545454545
1502,26785,71,2,4,23.35492957746479
172,23414,79,4,2,4.177215189873418
1609,19999,69,2,3,25.118840579710145
1166,11045,88,4,4,16.05
1753,28522,84,2,2,22.269047619047623
152,15410,88,1,2,2.827272727272727
990,10788,74,4,3,15.778378378378378
63,20169,79,1,1,1.4974683544303797
173,25029,80,4,1,3.7624999999999997
398,10651,63,1,3,7.817460317460317
340,21944,84,3,3,6.147619047619048
889,25550,50,2,2,19.180000000000003
1310,13668,88,1,3,16.386363636363637
726,24715,52,1,2,15.061538461538463
434,14018,59,1,2,8.45593220338983
1713,25638,54,1,1,32.42222222222222
1238,27690,78,2,1,16.871794871794872
614,5738,50,1,4,14.18
1051,24177,63,1,3,18.182539682539684
615,17496,82,4,2,9.5
395,10232,70,2,2,7.042857142857143
926,11340,70,2,3,15.028571428571428
1644,3486,61,1,1,27.650819672131146
999,7661,58,1,2,18.324137931034485
1173,28928,65,4,4,20.846153846153847
1887,6474,65,2,4,31.230769230769234
1364,2121,56,2,3,26.15714285714286
263,20585,57,4,1,6.2140350877192985
1014,16044,55,3,4,20.936363636363637
1824,23413,72,1,3,26.833333333333332
66,6033,76,1,3,2.368421052631579
1417,18636,78,3,3,20.266666666666666
1256,22559,73,4,2,19.205479452054796
1723,15339,59,2,2,30.603389830508476
100,8200,85,3,1,2.4764705882352938
791,9992,54,2,3,16.44814814814815
616,6612,64,1,3,11.125
1528,24616,53,3,3,30.93018867924528
887,23791,80,1,3,12.587500000000002
340,12882,70,1,1,5.557142857142857
1715,18183,63,2,2,28.622222222222224
83,25852,54,2,4,3.737037037037037
825,22441,68,4,2,14.132352941176471
1126,6705,80,2,1,15.075
1613,28892,50,3,3,34.36
1185,14362,73,2,3,18.03287671232877
734,5331,74,3,3,12.01891891891892
747,9355,76,3,2,11.528947368421054
1112,1446,75,4,1,16.426666666666666
642,15350,78,3,3,10.330769230769231
458,17745,68,3,3,8.83529411764706
1188,3191,87,2,2,15.055172413793104
1573,15321,83,4,1,20.55180722891566
1193,19874,85,2,3,15.83529411764706
365,18719,66,4,3,7.930303030303031
710,2111,79,1,1,9.6873417721519
101,26575,85,4,4,3.988235294117647
610,17653,88,2,3,8.73181818181818
1979,23651,59,4,2,35.54237288135593
1474,12787,80,2,3,20.225
784,21765,71,4,3,13.442253521126759
1386,22804,69,1,4,21.98695652173913
519,23666,68,4,1,9.23235294117647
553,26515,78,3,2,8.78974358974359
1810,24700,63,1,4,30.630158730158733
729,22520,59,2,4,14.55593220338983
831,19946,87,1,3,11.051724137931036
1930,4725,57,4,1,35.45964912280702
1005,13334,84,4,2,13.964285714285714
1566,14247,52,3,1,31.415384615384614
808,16288,58,1,3,15.431034482758623
1565,9714,84,4,4,21.43095238095238
1399,15125,78,2,1,18.935897435897434
1991,9844,89,4,2,24.370786516853933
1741,14635,81,4,3,23.893827160493824
369,3529,53,2,3,8.762264150943395
1934,19338,61,3,3,33.80491803278689
1924,4530,50,4,2,40.48
891,23134,79,2,1,12.278481012658228
463,24404,71,4,4,9.32112676056338
957,2198,76,3,4,15.092105263157896
463,4435,61,1,2,8.690163934426229
1617,19204,78,3,1,22.030769230769227
1772,11757,58,2,3,32.351724137931036
772,22089,69,2,4,13.388405797101449
783,14368,55,2,2,15.636363636363637
